Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
5,0,17,3,14,26.681233010210484,67.23670718573042,49.946421052376756,0.7428445434486838,27.30210310547317,19.58308167783644,20.32286815705387,False,228.088819,5,1010,2616
6,0,17,3,14,27.198822031781177,68.54103152008857,49.94642105237682,0.7287083363742215,27.249046770226485,19.984221747756507,19.921728087133832,False,250.697502,6,1060,2616
7,0,16,3,13,26.06194324205544,65.67609696997971,49.9464210523767,0.7604961828838126,26.981031491817728,19.456292810284,20.44965702460633,False,194.929253,3,910,2616
8,0,20,3,17,26.703007641148044,67.29157925569307,49.94642105237684,0.7422388002307321,26.744066896899522,19.9660064793917,19.93994335549861,False,186.562488,3,910,2616
9,0,17,4,13,26.423862575239806,66.5881336896043,49.946421052376834,0.7500799059063348,26.920069206619658,19.701503541674647,20.204446293215696,False,186.169122,3,910,2616
10,0,16,3,13,26.789560346823233,67.50969207399454,49.94642105237682,0.7398407475719582,27.15594364378764,19.745621712707134,20.160328122183174,False,238.556665,6,1060,2616
11,0,18,3,15,26.603370008267362,67.04049242083376,49.946421052376806,0.7450187080794064,26.764898784395445,19.816739987641682,20.089209847248632,False,180.13089,3,910,2616
12,0,18,3,15,26.662229518237947,67.18881838595962,49.946421052376785,0.7433740055594434,26.656090853154,20.011366679079817,19.89458315581051,False,207.926681,4,960,2616
13,0,20,3,17,26.859538776671968,67.68603771721337,49.946421052376806,0.7379132053947196,26.635778532568366,20.03495061513031,19.870999219760005,False,189.72326,4,960,2616
14,0,18,4,14,26.829366855894413,67.61000447685392,49.94642105237684,0.7387430519913047,26.26972135231138,20.246388440096723,19.659561394793617,False,223.286207,5,1010,2616
15,0,13,4,9,26.934708302093238,67.87546492127495,49.94642105237687,0.7358538333447439,26.75901329699217,19.943005308778442,19.962944526111897,False,230.501964,6,1060,2616
16,0,16,3,14,26.72879985407815,67.35657563227694,49.94642105237674,0.7415225697495622,26.700794722293086,19.911743320282582,19.994206514607754,False,207.111311,5,1010,2616
17,0,23,3,20,26.44639800898539,66.64492298264318,49.946421052376806,0.749440749828531,26.687780128949417,19.819254047162712,20.08669578772759,False,232.397747,6,1060,2616
18,0,27,3,24,26.897814132082022,67.7824916128467,49.946421052376785,0.7368631613257268,26.69232004606796,20.133334301466494,19.772615533423853,False,244.059432,6,1060,2616
19,0,18,3,15,26.5268294673994,66.84761025784648,49.946421052376806,0.7471683858214537,26.43680793884114,19.992578070055746,19.91337176483458,False,206.494852,4,960,2616
20,0,23,3,21,27.22843023396954,68.61564418960324,49.94642105237677,0.7279159387378416,26.92359972770323,20.10863431462577,19.797315520264544,False,225.561111,5,1010,2616
1,0,47,7,44,34.38358308284458,86.64662936876834,49.946421052376785,0.5764381305567543,33.66231902884706,20.16734879636579,19.73860103852455,False,78.200919,5,2450,2617
2,0,37,4,33,31.576729449447946,79.57335821260882,49.94642105237681,0.6276776822580116,31.291793235017202,20.26353336784442,19.642416467045926,False,45.748194,3,2350,2617
3,1,55,5,52,32.85442960264641,82.79316259866896,49.7940092682685,0.6014265877200472,32.75050417937429,19.565687778870945,20.21456693394924,False,57.548838,8,2600,2617
4,0,64,13,56,35.667771202273336,89.8827834297288,49.94642105237681,0.5556839602261026,34.354811445834834,20.099413740187494,19.80653609470284,False,45.442128,4,2400,2617
5,0,66,20,58,35.6410088572736,89.81534232032946,49.946421052376785,0.556101215694766,35.74436856711147,19.74363748278716,20.16231235210316,False,39.770335,4,2400,2617
6,0,31,6,28,31.37577056727356,79.06694182952937,49.946421052376834,0.6316978992315495,30.91433501927219,19.85619949092821,20.04975034396212,False,55.692003,10,2700,2617
7,0,32,5,28,30.701009077877984,77.36654287625252,49.94642105237681,0.6455816583696381,30.283837307700477,19.997522151494337,19.908427683395967,False,52.014546,4,2400,2617
8,0,58,10,55,33.63646084415467,84.76388132726977,49.94642105237686,0.5892417887229094,33.120210989614506,19.944774339601675,19.96117549528863,False,47.434484,5,2450,2617
9,0,40,7,38,32.0456013086355,80.75491529776146,49.94642105237676,0.6184938819911224,31.688429646177983,20.081780451861793,19.824169383028533,False,54.156531,5,2450,2617
10,2,69,19,66,39.48646774058962,99.50589870628583,49.71363289431464,0.4996048831341715,36.157385473543606,19.88236785817518,19.837363286775453,True,47.516827,7,2550,2617
11,0,41,9,34,32.69941759829196,82.40253234769574,49.94642105237678,0.606127258827786,32.722186275894416,19.645531042002684,20.26041879288763,False,54.948076,7,2550,2617
12,0,57,14,52,33.74112897022738,85.027645004973,49.94642105237678,0.5874139057885888,33.50792127353032,20.157662009577706,19.74828782531265,False,53.257034,9,2650,2617
13,1,52,12,48,34.4346737594816,86.77537787389363,49.80412018084159,0.5739429939817658,33.21140827661178,19.923863113501234,19.87348186335451,False,54.873146,7,2550,2617
14,0,26,5,23,30.47699341826721,76.80202341403337,49.946421052376806,0.6503268902580831,30.636315266203454,19.849573557862502,20.05637627702783,False,70.903032,5,2450,2617
15,0,47,10,42,33.02618029691739,83.22597434823182,49.9464210523768,0.6001302050654567,32.43618117347008,19.924410536021103,19.981539298869215,False,79.542829,8,2600,2617
16,2,61,17,53,35.97166303442851,90.64859084675984,49.75143266661354,0.5488384563055991,35.550320664063726,19.816562487656757,19.93189302432381,False,92.679603,13,2850,2617
17,0,56,16,50,34.97965728071763,88.14873634740843,49.94642105237679,0.5666152814208234,32.95537063388597,19.91624867830708,19.989701156583237,False,70.465627,5,2450,2617
18,0,29,5,26,32.47418373726919,81.83494301791836,49.9464210523768,0.6103312253964748,31.335818442452457,19.985351150315445,19.92059868457486,False,77.059506,5,2450,2617
19,0,42,7,39,31.545734270667843,79.49525036208297,49.94642105237679,0.6282944053246211,31.067771827915703,19.962885307090325,19.943064527799976,False,74.294135,6,2500,2617
20,2,48,13,44,33.86692915307174,85.34466146574078,49.7365050553233,0.5827723046893638,34.16574128499327,19.734562521168364,20.000399064966867,False,80.061517,6,2500,2617
1,0,31,3,28,26.483925722674815,66.73949282114053,49.946421052376785,0.7483787925423919,26.329270355666416,20.01587957692671,19.89007025796363,False,241.546124,4,880,2618
2,0,9,3,7,26.4094967362887,66.55193177544751,49.94642105237679,0.7504879230388191,26.72161642061757,19.781816472908066,20.124133361982256,False,294.772644,8,1080,2618
3,0,25,3,23,26.20528701419763,66.03732327577802,49.946421052376834,0.7563362440327256,26.562204676921652,19.81911141885625,20.086838416034073,False,352.328347,11,1230,2618
4,0,18,3,15,26.78707436713978,67.50342740519224,49.946421052376785,0.7399094086374494,26.46804996028721,19.993961470380782,19.911988364509565,False,414.861353,14,1380,2618
5,0,22,3,19,26.78171412084006,67.48991958451695,49.946421052376785,0.740057498362098,26.771103943597907,19.918597490054538,19.987352344835763,False,272.915377,7,1030,2618
6,0,12,3,9,26.329580858298954,66.35054376291336,49.94642105237681,0.752765813507837,27.140280858481166,19.698198586203056,20.207751248687277,False,207.191009,4,880,2618
7,0,16,3,14,26.745140080830755,67.39775300369351,49.946421052376785,0.741069528677605,26.14730645151819,20.08573995816273,19.820209876727567,False,411.246968,13,1330,2618
8,0,22,3,19,26.56944015815704,66.95498919855574,49.9464210523768,0.7459701158977138,26.516609366508074,20.020731766780145,19.88521806811014,False,235.495407,5,930,2618
9,0,19,3,16,26.983030271684903,67.99723628464595,49.946421052376856,0.7345360456018263,26.51851324560282,20.07471658078019,19.831233254110117,False,257.654871,7,1030,2618
10,0,13,3,10,27.075248089705447,68.22962518605773,49.946421052376785,0.7320342287705107,26.910766797614084,19.968062651783484,19.93788718310686,False,242.668697,6,980,2618
11,0,24,3,21,26.556968740105642,66.92356122506622,49.94642105237677,0.7463204309227546,26.402795612083683,19.96942484635807,19.93652498853227,False,221.242312,5,930,2618
12,0,15,3,12,26.497089452254052,66.77266541968021,49.946421052376834,0.7480069986491193,26.848089244870824,19.71869088092314,20.187258953967163,False,345.94226,11,1230,2618
13,0,21,3,18,26.25823713443476,66.17075757877559,49.946421052376785,0.7548110809055812,26.927623923998972,19.598558262805465,20.30739157208485,False,252.708442,7,1030,2618
14,0,15,3,12,26.731764628322313,67.36404686337222,49.94642105237682,0.7414403287510052,26.535814569686252,20.029194903229683,19.876754931660663,False,204.572606,5,930,2618
15,0,21,3,18,26.20992807676783,66.04901875345493,49.94642105237681,0.756202317536537,26.878149811179206,19.627710357675184,20.278239477215127,False,232.963464,8,1080,2618
16,0,18,3,17,26.74905614409321,67.4076214831149,49.946421052376806,0.7409610360586304,26.9561029198679,19.879817199099747,20.026132635790567,False,193.528516,10,1180,2618
17,0,17,3,14,26.81026521873518,67.56186835121265,49.946421052376806,0.7392693877667214,26.65517913043108,19.870518084845088,20.03543175004523,False,146.916864,6,980,2618
18,0,16,3,13,26.60217803191168,67.03748864041744,49.94642105237682,0.7450520904845431,26.344955089599054,20.075139439151386,19.83081039573894,False,234.961443,8,1080,2618
19,0,20,3,18,26.321850651599743,66.33106364203135,49.94642105237685,0.7529868859320958,27.05388813788244,19.736202118374262,20.169747716516085,False,290.230285,10,1180,2618
20,0,19,3,16,26.505112039226184,66.79288233884998,49.946421052376806,0.7477805913359356,26.64709521641193,19.74118342768579,20.164766407204514,False,250.373439,7,1030,2618
1,0,50,8,46,33.314904227752244,83.95355865393566,49.946421052376785,0.5949291709987012,31.696907280452834,20.069430379901625,19.836519454988714,False,73.886241,2,2180,2619
2,0,44,13,36,30.713865444357978,77.3989409197821,49.9464210523768,0.6453114275057371,30.909100501858457,19.99298804789705,19.91296178699326,False,69.86582,6,2260,2619
3,0,46,8,43,31.339029432398124,78.97435416964328,49.946421052376756,0.6324384868673674,31.714975462747997,19.79045820889994,20.115491625990412,False,73.930394,7,2310,2619
4,0,44,8,38,32.22179609514451,81.19892615976417,49.946421052376834,0.6151118421702277,32.19694309259416,20.030347082335393,19.875602752554947,False,85.346691,13,2610,2619
5,0,29,5,25,31.552027449359173,79.51110917238512,49.94642105237683,0.628169089480186,32.06815521534655,19.905019840764982,20.000929994125325,False,78.702531,9,2410,2619
6,0,53,15,46,34.92812004321458,88.01886250890074,49.94642105237683,0.5674513351876831,33.37941880978762,20.133712863381238,19.772236971509088,False,61.159884,2,2180,2619
7,0,23,4,20,29.120268006166526,73.38307537553965,49.946421052376834,0.6806258908716326,28.81915770637044,20.08030311791644,19.82564671697387,False,60.238502,2,2060,2619
8,0,48,15,44,32.15986001255557,81.04284723164004,49.94642105237677,0.6162964747477077,33.652028010662875,19.903780953702032,20.002168881188283,False,67.653246,4,2280,2619
9,0,82,22,74,36.56679427639292,92.14832157651016,49.9464210523768,0.5420220379261776,35.35150863479791,20.04457771165798,19.861372123232318,False,69.007415,5,2330,2619
10,0,19,3,17,29.600413305599293,74.59304153011021,49.94642105237685,0.6695855273875042,28.99373431732608,19.977555759384465,19.928394075505842,False,72.851838,7,2310,2619
11,0,40,6,37,31.773265879080824,80.06863001528367,49.946421052376806,0.6237951247928549,31.35011425687307,19.760648735767447,20.145301099122875,False,73.498964,5,2210,2619
12,0,31,7,28,30.970791634272558,78.04639491836684,49.9464210523768,0.639958080121684,30.275991310426082,20.028783354592075,19.877166480298264,False,69.120972,4,2160,2619
13,0,30,6,26,30.203104700305598,76.11182384477011,49.9464210523768,0.6562242044579356,30.19917198800067,19.701925771727264,20.204024063163075,False,68.913305,6,2260,2619
14,0,44,13,39,34.814803945427585,87.73330594247751,49.9464210523768,0.5692982900373577,32.03390328313795,20.080469622327083,19.825480212563246,False,80.39459,6,2380,2619
15,0,31,4,28,31.67260653606088,79.81496847087341,49.9464210523768,0.6257776205299582,32.173605807936944,19.86265624922949,20.043293585660823,False,60.773659,4,2160,2619
16,0,47,10,41,31.887754036601926,80.35714017223685,49.94642105237679,0.6215554827526469,31.424959596138343,19.87471603802844,20.03123379686187,False,67.094294,4,2160,2619
17,0,46,11,39,32.69895803749068,82.40137425447651,49.94642105237678,0.6061357775190673,31.669244740496485,19.86592193479291,20.04002790009742,False,73.055943,4,2280,2619
18,0,19,3,16,29.637164936975676,74.6856556411787,49.946421052376756,0.6687552063858202,29.499832135553767,20.212713394283632,19.6932364406067,False,67.966615,6,2260,2619
19,0,29,7,24,30.464076788590734,76.76947350724865,49.946421052376806,0.6506026258947942,30.63314830590978,20.121897804649965,19.784052030240353,False,66.707906,7,2310,2619
20,0,24,6,20,28.514710375640433,71.85707014661389,49.946421052376806,0.6950801215589281,29.25768594744947,19.564323228101877,20.34162660678844,False,68.326855,3,2110,2619
1,0,17,3,14,26.946504478831567,67.90519128665555,49.946421052376785,0.7355317039242631,27.330268237120347,19.843969270727786,20.061980564162553,False,106.116611,6,400,2620
2,0,16,3,13,27.123760675708258,68.35187690278481,49.94642105237685,0.7307249385911437,26.981670619494064,20.120193490635398,19.78575634425493,False,56.862198,5,350,2620
3,0,26,3,24,27.21312588125151,68.57707722075381,49.946421052376806,0.7283253103890126,27.565488332499488,19.803652898045,20.102296936845352,False,73.334659,6,400,2620
4,0,20,3,17,26.653101049415124,67.16581464452611,49.946421052376785,0.7436286050681785,26.958171640538367,19.903954840855434,20.001994994034888,False,58.253812,5,350,2620
5,0,20,3,17,26.904694813312865,67.79983092954842,49.94642105237676,0.7366747138982789,26.746539055392958,20.281553543305396,19.624396291584937,False,78.274188,6,400,2620
6,0,29,3,26,27.160482918879268,68.44441695557576,49.94642105237685,0.7297369642989998,27.75386407528317,19.71718841423655,20.188761420653755,False,59.323827,5,350,2620
7,0,20,4,16,26.713547452941103,67.31813958141159,49.94642105237679,0.7419459504220819,27.75399513740643,19.603506271234856,20.302443563655444,False,80.674166,6,400,2620
8,0,30,3,27,27.271771235875597,68.72486351440651,49.94642105237685,0.726759115962548,28.076308281117228,19.708146125181376,20.19780370970895,False,80.754714,6,400,2620
9,0,18,3,15,26.92240066675181,67.84444968021455,49.94642105237684,0.7361902305612289,27.405141611072683,19.89650423971816,20.009445595172163,False,77.399079,6,400,2620
10,0,23,3,20,27.001734138904435,68.04437003003918,49.9464210523768,0.7340272388491101,27.252234668074,19.910917866812856,19.995031968077473,False,61.584257,5,350,2620
11,0,17,4,13,27.614628997118306,69.58886507273813,49.946421052376785,0.717735818800465,27.52332175897385,20.02071810085213,19.885231734038193,False,94.316653,7,450,2620
12,0,20,3,17,27.720443822176534,69.85551843188486,49.946421052376834,0.7149960686510242,28.22729446662901,19.88523409023268,20.02071574465764,False,57.832589,5,350,2620
13,0,22,3,19,27.116736808560418,68.33417675757225,49.9464210523768,0.7309142133894535,27.41211107644828,19.795582931916087,20.110366902974235,False,80.499036,6,400,2620
14,0,25,3,24,27.692851511291682,69.78598580845504,49.94642105237679,0.715708468881806,27.635388947057205,19.951239423123475,19.954710411766847,False,60.631515,5,350,2620
15,0,15,3,12,26.928226590362534,67.85913100771359,49.94642105237682,0.7360309557559672,27.155032834569457,19.947629261925627,19.95832057296472,False,79.409134,6,400,2620
16,0,29,4,26,27.414574959488764,69.08472889791169,49.94642105237678,0.7229733958453236,27.412557941132842,19.95091976607101,19.955030068819312,False,60.042983,5,350,2620
17,0,17,3,14,27.271256344888,68.72356598911776,49.94642105237679,0.7267728374322966,27.545770614251765,19.8035731015916,20.1023767332987,False,96.791719,7,450,2620
18,0,16,3,14,26.72025620101104,67.33504562654782,49.94642105237685,0.7417596674603684,26.682162806578646,20.274643139024942,19.63130669586538,False,78.13364,6,400,2620
19,0,15,3,12,26.781422808879704,67.48918547837685,49.94642105237676,0.7400655482555691,26.887451494432536,20.05409548076129,19.851854354129028,False,56.672617,5,350,2620
20,0,27,3,24,26.628417405680562,67.10361186231502,49.94642105237681,0.7443179236738883,26.991041405597787,19.89433764034461,20.011612194545705,False,100.258799,7,450,2620
1,0,21,3,19,26.82229605904865,67.5921860688026,49.946421052376785,0.7389377967674539,26.67216585327382,20.098325649571912,19.807624185318424,False,307.344762,7,1110,2621
2,0,16,3,13,26.347447483328118,66.39556765798686,49.946421052376756,0.7522553509845412,26.86127299728233,19.691397509346896,20.214552325543437,False,224.718828,6,1060,2621
